site_id,cell_id,lon,lat
s216,34810,28.7378,-19.534399999999998
s216,34812,28.7378,-19.534399999999998
s216,34817,28.7378,-19.534399999999998
s216,34815,28.7378,-19.534399999999998
s216,34813,28.7378,-19.534399999999998
s216,34818,28.7378,-19.534399999999998
s216,34819,28.7378,-19.534399999999998
s216,34814,28.7378,-19.534399999999998
s216,35349,28.7378,-19.534399999999998
s216,35344,28.7378,-19.534399999999998
s216,35345,28.7378,-19.534399999999998
s216,35346,28.7378,-19.534399999999998
s216,35347,28.7378,-19.534399999999998
s216,35340,28.7378,-19.534399999999998
s216,35341,28.7378,-19.534399999999998
s216,35342,28.7378,-19.534399999999998
s217,10026,28.72843,-19.529069999999997
s217,10027,28.72843,-19.529069999999997
s217,10028,28.72843,-19.529069999999997
s217,10023,28.72843,-19.529069999999997
s217,35031,28.72843,-19.529069999999997
s217,35036,28.72843,-19.529069999999997
s217,35030,28.72843,-19.529069999999997
s217,35032,28.72843,-19.529069999999997
s217,35037,28.72843,-19.529069999999997
s217,35035,28.72843,-19.529069999999997
s217,35033,28.72843,-19.529069999999997
s217,35038,28.72843,-19.529069999999997
s217,35039,28.72843,-19.529069999999997
s218,20821,30.42465,-21.031560000000002
s218,20822,30.42465,-21.031560000000002
s218,20823,30.42465,-21.031560000000002
s219,20771,30.032455,-20.346269
s219,20772,30.032455,-20.346269
s219,20773,30.032455,-20.346269
s219,20778,30.032455,-20.346269
s220,14301,28.775340999999997,-19.652932
s220,14302,28.775340999999997,-19.652932
s220,34621,28.775340999999997,-19.652932
s220,34626,28.775340999999997,-19.652932
s220,34622,28.775340999999997,-19.652932
s220,34627,28.775340999999997,-19.652932
s220,34623,28.775340999999997,-19.652932
s220,34628,28.775340999999997,-19.652932
s220,34620,28.775340999999997,-19.652932
s220,34625,28.775340999999997,-19.652932
s220,34629,28.775340999999997,-19.652932
s221,14331,28.730825,-19.537976
s221,14332,28.730825,-19.537976
s221,14333,28.730825,-19.537976
s221,34911,28.730825,-19.537976
s221,34916,28.730825,-19.537976
s221,34910,28.730825,-19.537976
s221,34912,28.730825,-19.537976
s221,34917,28.730825,-19.537976
s221,34915,28.730825,-19.537976
s221,34913,28.730825,-19.537976
s221,34918,28.730825,-19.537976
s221,34919,28.730825,-19.537976
s221,34914,28.730825,-19.537976
s221,35419,28.730825,-19.537976
s221,35414,28.730825,-19.537976
s221,35415,28.730825,-19.537976
s221,35416,28.730825,-19.537976
s221,35417,28.730825,-19.537976
s222,10123,28.851062,-19.477019
s222,10126,28.851062,-19.477019
s222,10128,28.851062,-19.477019
s223,20681,31.022979,-19.358477
s223,20682,31.022979,-19.358477
s223,20683,31.022979,-19.358477
s223,20684,31.022979,-19.358477
s223,40011,31.022979,-19.358477
s223,40016,31.022979,-19.358477
s223,40010,31.022979,-19.358477
s223,40012,31.022979,-19.358477
s223,40017,31.022979,-19.358477
s223,40015,31.022979,-19.358477
s223,40013,31.022979,-19.358477
s223,40018,31.022979,-19.358477
s223,40019,31.022979,-19.358477
s224,14161,28.743777,-19.528478
s224,14167,28.743777,-19.528478
s224,14168,28.743777,-19.528478
s224,34821,28.743777,-19.528478
s224,34826,28.743777,-19.528478
s224,34820,28.743777,-19.528478
s224,34822,28.743777,-19.528478
s224,34827,28.743777,-19.528478
s224,34825,28.743777,-19.528478
s224,34823,28.743777,-19.528478
s224,34828,28.743777,-19.528478
s224,34829,28.743777,-19.528478
s225,12152,28.814500000000002,-19.53634
s225,12156,28.814500000000002,-19.53634
s225,12153,28.814500000000002,-19.53634
s225,12158,28.814500000000002,-19.53634
s225,35531,28.814500000000002,-19.53634
s225,35536,28.814500000000002,-19.53634
s225,35530,28.814500000000002,-19.53634
s225,35532,28.814500000000002,-19.53634
s225,35537,28.814500000000002,-19.53634
s225,35535,28.814500000000002,-19.53634
s225,35533,28.814500000000002,-19.53634
s225,35538,28.814500000000002,-19.53634
s225,35539,28.814500000000002,-19.53634
s226,22221,29.942515999999998,-19.799661
s226,22222,29.942515999999998,-19.799661
s226,22223,29.942515999999998,-19.799661
s226,22224,29.942515999999998,-19.799661
s227,22341,30.218049,-20.119745
s227,22342,30.218049,-20.119745
s227,22343,30.218049,-20.119745
s228,14261,28.903866999999998,-19.783998
s228,14262,28.903866999999998,-19.783998
s228,14263,28.903866999999998,-19.783998
s228,34631,28.903866999999998,-19.783998
s228,34636,28.903866999999998,-19.783998
s228,34633,28.903866999999998,-19.783998
s228,34638,28.903866999999998,-19.783998
s228,34630,28.903866999999998,-19.783998
s228,34639,28.903866999999998,-19.783998
s229,22011,30.949064,-19.789137
s229,22012,30.949064,-19.789137
s229,22013,30.949064,-19.789137
s230,12801,28.945349999999998,-19.67022
s230,12802,28.945349999999998,-19.67022
s230,12803,28.945349999999998,-19.67022
s230,12804,28.945349999999998,-19.67022
s230,12806,28.945349999999998,-19.67022
s230,34461,28.945349999999998,-19.67022
s230,34466,28.945349999999998,-19.67022
s230,34460,28.945349999999998,-19.67022
s230,34462,28.945349999999998,-19.67022
s230,34467,28.945349999999998,-19.67022
s230,34465,28.945349999999998,-19.67022
s230,34463,28.945349999999998,-19.67022
s230,34468,28.945349999999998,-19.67022
s230,34469,28.945349999999998,-19.67022
s230,34464,28.945349999999998,-19.67022
s230,35699,28.945349999999998,-19.67022
s230,35694,28.945349999999998,-19.67022
s231,12221,28.9279,-19.66928
s231,12222,28.9279,-19.66928
s231,12223,28.9279,-19.66928
s231,12227,28.9279,-19.66928
s231,12228,28.9279,-19.66928
s231,34451,28.9279,-19.66928
s231,34456,28.9279,-19.66928
s231,34450,28.9279,-19.66928
s231,34452,28.9279,-19.66928
s231,34457,28.9279,-19.66928
s231,34455,28.9279,-19.66928
s231,34453,28.9279,-19.66928
s231,34458,28.9279,-19.66928
s231,34459,28.9279,-19.66928
s232,20991,29.961407,-19.10794
s232,20992,29.961407,-19.10794
s232,20993,29.961407,-19.10794
s232,20996,29.961407,-19.10794
s232,20997,29.961407,-19.10794
s232,20998,29.961407,-19.10794
s232,40121,29.961407,-19.10794
s232,40126,29.961407,-19.10794
s232,40120,29.961407,-19.10794
s232,40122,29.961407,-19.10794
s232,40127,29.961407,-19.10794
s232,40125,29.961407,-19.10794
s232,40123,29.961407,-19.10794
s232,40128,29.961407,-19.10794
s232,40129,29.961407,-19.10794
s232,40124,29.961407,-19.10794
s232,40579,29.961407,-19.10794
s232,40574,29.961407,-19.10794
s232,40575,29.961407,-19.10794
s232,40576,29.961407,-19.10794
s232,40577,29.961407,-19.10794
s232,40570,29.961407,-19.10794
s232,40571,29.961407,-19.10794
s232,40572,29.961407,-19.10794
s233,12111,28.8308,-19.551090000000002
s233,12112,28.8308,-19.551090000000002
s233,12113,28.8308,-19.551090000000002
s233,34341,28.8308,-19.551090000000002
s233,34346,28.8308,-19.551090000000002
s233,34340,28.8308,-19.551090000000002
s233,34342,28.8308,-19.551090000000002
s233,34347,28.8308,-19.551090000000002
s233,34345,28.8308,-19.551090000000002
s233,34343,28.8308,-19.551090000000002
s233,34348,28.8308,-19.551090000000002
s233,34349,28.8308,-19.551090000000002
s233,34344,28.8308,-19.551090000000002
s233,35609,28.8308,-19.551090000000002
s233,35604,28.8308,-19.551090000000002
s234,14001,28.737605000000002,-19.524905
s234,14002,28.737605000000002,-19.524905
s234,14003,28.737605000000002,-19.524905
s234,34641,28.737605000000002,-19.524905
s234,34646,28.737605000000002,-19.524905
s234,34640,28.737605000000002,-19.524905
s234,34642,28.737605000000002,-19.524905
s234,34647,28.737605000000002,-19.524905
s234,34645,28.737605000000002,-19.524905
s234,34643,28.737605000000002,-19.524905
s234,34648,28.737605000000002,-19.524905
s234,34649,28.737605000000002,-19.524905
s234,34644,28.737605000000002,-19.524905
s234,35049,28.737605000000002,-19.524905
s234,35044,28.737605000000002,-19.524905
s234,35045,28.737605000000002,-19.524905
s234,35046,28.737605000000002,-19.524905
s234,35047,28.737605000000002,-19.524905
s234,35040,28.737605000000002,-19.524905
s234,35042,28.737605000000002,-19.524905
s234,35041,28.737605000000002,-19.524905
s235,14091,28.723399999999998,-19.52938
s235,14092,28.723399999999998,-19.52938
s235,14093,28.723399999999998,-19.52938
s235,14099,28.723399999999998,-19.52938
s235,34651,28.723399999999998,-19.52938
s235,34656,28.723399999999998,-19.52938
s235,34650,28.723399999999998,-19.52938
s235,34652,28.723399999999998,-19.52938
s235,34657,28.723399999999998,-19.52938
s235,34655,28.723399999999998,-19.52938
s235,34653,28.723399999999998,-19.52938
s235,34658,28.723399999999998,-19.52938
s235,34659,28.723399999999998,-19.52938
s235,34654,28.723399999999998,-19.52938
s235,35459,28.723399999999998,-19.52938
s235,35454,28.723399999999998,-19.52938
s235,35455,28.723399999999998,-19.52938
s235,35456,28.723399999999998,-19.52938
s235,35457,28.723399999999998,-19.52938
s236,22441,31.067627,-19.447782
s236,22442,31.067627,-19.447782
s236,22443,31.067627,-19.447782
s236,22444,31.067627,-19.447782
s237,20651,30.416545,-18.749948
s237,20652,30.416545,-18.749948
s237,20653,30.416545,-18.749948
s237,20654,30.416545,-18.749948
s238,12031,28.877200000000002,-19.616010000000003
s238,12032,28.877200000000002,-19.616010000000003
s238,12033,28.877200000000002,-19.616010000000003
s238,34351,28.877200000000002,-19.616010000000003
s238,34356,28.877200000000002,-19.616010000000003
s238,34350,28.877200000000002,-19.616010000000003
s238,34352,28.877200000000002,-19.616010000000003
s238,34357,28.877200000000002,-19.616010000000003
s238,34355,28.877200000000002,-19.616010000000003
s238,34353,28.877200000000002,-19.616010000000003
s238,34358,28.877200000000002,-19.616010000000003
s238,34359,28.877200000000002,-19.616010000000003
s238,34354,28.877200000000002,-19.616010000000003
s238,35649,28.877200000000002,-19.616010000000003
s238,35644,28.877200000000002,-19.616010000000003
s239,22421,30.15711,-19.582810000000002
s239,22422,30.15711,-19.582810000000002
s239,22423,30.15711,-19.582810000000002
s240,20131,30.957175,-19.384646
s240,20132,30.957175,-19.384646
s240,20133,30.957175,-19.384646
s240,20134,30.957175,-19.384646
s240,40221,30.957175,-19.384646
s240,40222,30.957175,-19.384646
s240,40223,30.957175,-19.384646
s241,20871,30.89445,-19.24973
s241,20872,30.89445,-19.24973
s241,20873,30.89445,-19.24973
s242,14271,28.817921,-19.712635
s242,14272,28.817921,-19.712635
s242,14273,28.817921,-19.712635
s242,34661,28.817921,-19.712635
s242,34666,28.817921,-19.712635
s242,34663,28.817921,-19.712635
s242,34668,28.817921,-19.712635
s242,34660,28.817921,-19.712635
s242,34669,28.817921,-19.712635
s243,14051,28.7517,-19.52353
s243,14052,28.7517,-19.52353
s243,14053,28.7517,-19.52353
s243,34671,28.7517,-19.52353
s243,34676,28.7517,-19.52353
s243,34670,28.7517,-19.52353
s243,34672,28.7517,-19.52353
s243,34677,28.7517,-19.52353
s243,34675,28.7517,-19.52353
s243,34673,28.7517,-19.52353
s243,34678,28.7517,-19.52353
s243,34983,28.7517,-19.52353
s243,34674,28.7517,-19.52353
s243,34679,28.7517,-19.52353
s243,34984,28.7517,-19.52353
s243,34985,28.7517,-19.52353
s243,34980,28.7517,-19.52353
s243,34989,28.7517,-19.52353
s243,34986,28.7517,-19.52353
s243,34987,28.7517,-19.52353
s243,34988,28.7517,-19.52353
s244,22521,30.991390000000003,-19.878379
s244,22522,30.991390000000003,-19.878379
s244,22523,30.991390000000003,-19.878379
s244,22524,30.991390000000003,-19.878379
s245,22381,30.693905,-20.684845
s245,22382,30.693905,-20.684845
s245,22383,30.693905,-20.684845
s245,22384,30.693905,-20.684845
s246,20881,29.5853,-18.930329999999998
s246,20882,29.5853,-18.930329999999998
s246,20883,29.5853,-18.930329999999998
s247,20891,29.665979999999998,-19.33183
s247,20892,29.665979999999998,-19.33183
s247,20893,29.665979999999998,-19.33183
s248,10171,28.735951999999997,-19.586365
s248,10172,28.735951999999997,-19.586365
s248,10173,28.735951999999997,-19.586365
s248,10177,28.735951999999997,-19.586365
s248,10178,28.735951999999997,-19.586365
s248,35571,28.735951999999997,-19.586365
s248,35576,28.735951999999997,-19.586365
s248,35570,28.735951999999997,-19.586365
s248,35572,28.735951999999997,-19.586365
s248,35577,28.735951999999997,-19.586365
s248,35575,28.735951999999997,-19.586365
s248,35573,28.735951999999997,-19.586365
s248,35578,28.735951999999997,-19.586365
s248,35579,28.735951999999997,-19.586365
s249,21116,30.281205999999997,-18.338312000000002
s249,21117,30.281205999999997,-18.338312000000002
s250,21126,29.952909,-19.11093
s250,21127,29.952909,-19.11093
s250,21128,29.952909,-19.11093
s250,40541,29.952909,-19.11093
s250,40546,29.952909,-19.11093
s250,40540,29.952909,-19.11093
s250,40542,29.952909,-19.11093
s250,40547,29.952909,-19.11093
s250,40545,29.952909,-19.11093
s250,40543,29.952909,-19.11093
s250,40548,29.952909,-19.11093
s250,40549,29.952909,-19.11093
s251,21131,29.969582000000003,-19.080427999999998
s251,21132,29.969582000000003,-19.080427999999998
s251,21133,29.969582000000003,-19.080427999999998
s252,10336,28.938105,-19.679244
s252,10337,28.938105,-19.679244
s252,10338,28.938105,-19.679244
s252,35581,28.938105,-19.679244
s252,35586,28.938105,-19.679244
s252,35580,28.938105,-19.679244
s252,35582,28.938105,-19.679244
s252,35587,28.938105,-19.679244
s252,35585,28.938105,-19.679244
s252,35583,28.938105,-19.679244
s252,35588,28.938105,-19.679244
s252,35589,28.938105,-19.679244
s253,21141,29.958626000000002,-19.182084
s253,21142,29.958626000000002,-19.182084
s253,21143,29.958626000000002,-19.182084
s253,21144,29.958626000000002,-19.182084
s254,10346,28.761287,-19.549438000000002
s254,10347,28.761287,-19.549438000000002
s254,10348,28.761287,-19.549438000000002
s255,12261,29.0109,-19.652369999999998
s255,12262,29.0109,-19.652369999999998
s255,12263,29.0109,-19.652369999999998
s255,12264,29.0109,-19.652369999999998
s256,21151,31.326067000000002,-19.994144
s256,21152,31.326067000000002,-19.994144
s256,21153,31.326067000000002,-19.994144
s256,21154,31.326067000000002,-19.994144
s257,21161,31.293772,-19.60405
s257,21162,31.293772,-19.60405
s258,14361,28.743633000000003,-19.538154
s258,14362,28.743633000000003,-19.538154
s258,14367,28.743633000000003,-19.538154
s258,35811,28.743633000000003,-19.538154
s258,35816,28.743633000000003,-19.538154
s258,35810,28.743633000000003,-19.538154
s258,35812,28.743633000000003,-19.538154
s258,35817,28.743633000000003,-19.538154
s258,35815,28.743633000000003,-19.538154
s259,14373,28.756664,-19.534164
s259,14374,28.756664,-19.534164
s259,14376,28.756664,-19.534164
s259,14377,28.756664,-19.534164
s259,14378,28.756664,-19.534164
s259,14379,28.756664,-19.534164
s259,35821,28.756664,-19.534164
s259,35826,28.756664,-19.534164
s259,35820,28.756664,-19.534164
s259,35822,28.756664,-19.534164
s259,35827,28.756664,-19.534164
s259,35825,28.756664,-19.534164
s259,35823,28.756664,-19.534164
s259,35828,28.756664,-19.534164
s259,35829,28.756664,-19.534164
s260,21076,29.764088,-19.298292
s260,21077,29.764088,-19.298292
s261,20901,30.857506,-20.225716
s261,20902,30.857506,-20.225716
s261,20903,30.857506,-20.225716
s261,20904,30.857506,-20.225716
s262,22561,29.910349,-20.435253
s262,22562,29.910349,-20.435253
s262,22563,29.910349,-20.435253
s263,22571,31.05493,-19.836885000000002
s263,22572,31.05493,-19.836885000000002
s263,22573,31.05493,-19.836885000000002
s264,21081,30.089219,-18.674956
s264,21082,30.089219,-18.674956
s264,21083,30.089219,-18.674956
s264,21084,30.089219,-18.674956
s265,21171,30.451076,-18.290815000000002
s265,21172,30.451076,-18.290815000000002
s265,21173,30.451076,-18.290815000000002
s265,21174,30.451076,-18.290815000000002
s266,34201,28.766995,-19.510885000000002
s266,34206,28.766995,-19.510885000000002
s266,34200,28.766995,-19.510885000000002
s266,34202,28.766995,-19.510885000000002
s266,34207,28.766995,-19.510885000000002
s266,34205,28.766995,-19.510885000000002
s266,34203,28.766995,-19.510885000000002
s266,34208,28.766995,-19.510885000000002
s266,34209,28.766995,-19.510885000000002
